frame,x,y,diameter_px,area_px
4,68.72431506849315,143.84246575342465,27.26851470332286,584.0
4,118.65718624879193,189.45575037967694,96.03163032312209,7243.0
4,209.35559566787003,194.25631768953068,37.55994429663814,1108.0
4,232.0375,256.89375,14.27299292922217,160.0
4,182.38297872340425,272.531914893617,13.398760233979036,141.0
4,136.8753918495298,321.0544670846395,57.00269570962531,2552.0
4,307.0,341.5,15.054455784347004,178.0
4,147.72919232799578,463.0659862748548,85.06362520331432,5683.0
4,158.55504777731616,599.484004985459,55.35962052053407,2407.0
5,122.07264397905759,82.48609293193718,88.21587214000276,6112.0
5,205.86881188118812,152.7483498349835,39.28315578233268,1212.0
5,234.0,141.91596638655463,12.309163489997376,119.0
5,122.36922240348015,199.47852093529093,68.43226611428214,3678.0
5,56.0,267.5,11.834540545406394,110.0
5,164.65945945945947,288.4108108108108,15.347615963921077,185.0
5,230.96951219512195,291.9634146341463,14.450303987687134,164.0
5,137.94250614250615,345.55708435708436,88.16534137975177,6105.0
5,306.5,352.0,15.054455784347004,178.0
5,148.43687150837988,435.30279329608936,33.757212452126,895.0
5,155.86380832282472,553.3344892812106,63.55089170027385,3172.0
5,150.9102564102564,616.9038461538462,14.093451279891855,156.0
6,58.10227272727273,3.465909090909091,14.96964127403822,176.0
6,99.1470588235294,4.301470588235294,18.609705966725112,272.0
6,203.45357142857142,3.9464285714285716,18.881394877652593,280.0
6,153.045871559633,16.458715596330276,11.780624362746345,109.0
6,150.17706131078225,68.76479915433404,49.08125119267976,1892.0
6,217.0517836593786,106.97238204833141,33.26327050028088,869.0
6,99.11111111111111,132.88888888888889,14.361922094451577,162.0
6,215.9375,138.55859375,18.0540666735282,256.0
6,243.5,155.0,10.704744696916627,90.0
6,98.5,195.5,13.351162356249091,140.0
6,157.05618169398906,254.46704234972677,86.34865820595658,5856.0
6,66.0,249.0,12.412170838050638,121.0
6,131.8578856152513,334.8578856152513,38.33168969174693,1154.0
6,228.9618320610687,317.5419847328244,12.914889870235298,131.0
6,310.0282485875706,363.5367231638418,15.012108426804138,177.0
6,107.96078431372548,394.5359477124183,13.957279475043833,153.0
6,162.0899241603467,465.27004333694475,68.56238326635255,3692.0
6,141.04897314375987,567.4992101105845,49.17196249339733,1899.0
6,177.8794233289646,592.7653997378768,31.1686023528956,763.0
7,234.8894927536232,88.02717391304348,37.492085263260826,1104.0
7,114.92996017802764,124.06699461232138,73.72556962461809,4269.0
7,183.5,146.0,12.766152972845846,128.0
7,242.0,158.5,10.704744696916627,90.0
7,150.0,185.0,12.412170838050638,121.0
7,91.4225352112676,195.5,13.446189622059965,142.0
7,128.42253521126761,197.5,13.446189622059965,142.0
7,141.15291106845808,234.21369161868202,44.610238829455504,1563.0
7,67.0,233.0,12.412170838050638,121.0
7,117.47916666666667,268.2916666666667,15.635280380893438,192.0
7,151.57746478873239,282.5,13.446189622059965,142.0
7,219.95762711864407,292.04237288135596,12.257335203001883,118.0
7,151.2878652687932,424.4018514387687,106.84505490707312,8966.0
7,63.54545454545455,359.45454545454544,11.227230955528665,99.0
7,309.92638036809814,375.0,14.406180819073164,163.0
7,148.1299019607843,599.0661764705883,32.23295624828558,816.0
7,187.4191419141914,610.6963696369637,19.64157789116634,303.0
8,120.80134428678117,10.80806572068708,41.29004420438882,1339.0
8,221.64864864864865,27.04914004914005,22.764193258431348,407.0
8,220.14,64.36,13.81976597885342,150.0
8,101.1969696969697,117.96717171717172,22.45446191105733,396.0
8,131.42253521126761,113.5,13.446189622059965,142.0
8,170.55083996463307,136.9787798408488,37.94777892176918,1131.0
8,257.46560846560845,126.4021164021164,15.512648837479231,189.0
8,235.5,127.5,13.540550005146152,144.0
8,237.0,166.0,12.205286835384658,117.0
8,96.96644295302013,178.2013422818792,23.85661494212072,447.0
8,60.0,224.5,10.704744696916627,90.0
8,161.11742550127394,284.66323252464827,107.20789789154675,9027.0
8,117.04166666666667,376.0416666666667,12.360774464742066,120.0
8,305.0,387.0,14.494292838262302,165.0
8,85.91648822269808,443.6338329764454,24.384480051691096,467.0
8,183.5,497.0,11.834540545406394,110.0
8,154.7951696728829,566.4203607459492,64.53500252443412,3271.0
9,188.0,2.92,9.772050238058398,75.0
9,147.9563567362429,61.239089184060724,25.903614421069328,527.0
9,79.46060606060605,74.53333333333333,14.494292838262302,165.0
9,144.67914951989027,159.36268861454047,96.34270227224964,7290.0
9,252.6060606060606,142.4121212121212,20.49802550887777,330.0
9,226.5,146.1264367816092,14.884343478431232,174.0
9,64.07361963190183,165.85889570552146,14.406180819073164,163.0
9,234.0,168.0,12.412170838050638,121.0
9,248.0,187.0,10.155412503859614,81.0
9,63.611510791366904,218.6115107913669,13.303394180365686,139.0
9,166.0,275.5,12.766152972845846,128.0
9,137.5,278.5,13.540550005146152,144.0
9,191.5,279.0,10.704744696916627,90.0
9,111.0,289.0,10.155412503859614,81.0
9,219.95762711864407,290.95762711864404,12.257335203001883,118.0
9,170.15766738660906,305.4730021598272,24.279825147895533,463.0
9,93.92207792207792,315.5,14.002817212590296,154.0
9,129.0,320.9159663865546,12.309163489997376,119.0
9,60.0,334.0,10.155412503859614,81.0
9,102.0,371.5,13.911592676604096,152.0
9,226.57746478873239,377.5,13.446189622059965,142.0
9,308.0365853658537,395.030487804878,14.450303987687134,164.0
9,84.69655172413793,401.0390804597701,23.534213434057992,435.0
9,151.5368031358885,484.74978222996515,76.46382144141023,4592.0
9,201.35795454545453,452.0681818181818,14.96964127403822,176.0
9,159.14803204458377,586.9867641936607,60.460489023284055,2871.0
10,153.25320421532328,63.89475932782683,94.55521182425807,7022.0
10,215.0,120.63513513513513,13.727325035155395,148.0
10,263.0381679389313,139.54198473282443,12.914889870235298,131.0
10,158.5,143.0,10.704744696916627,90.0
10,51.5,145.5,11.283791670955125,100.0
10,76.5,151.0,12.766152972845846,128.0
10,223.51569506726457,173.9865470852018,16.85029431422316,223.0
10,249.55357142857142,174.00446428571428,16.88803298257901,224.0
10,239.5,201.5,11.283791670955125,100.0
10,189.5,206.5,13.351162356249091,140.0
10,67.0,209.0,12.412170838050638,121.0
10,159.57257601835914,254.3746414228342,47.108985623481516,1743.0
10,243.95762711864407,231.04237288135593,12.257335203001883,118.0
10,220.0,275.0,12.412170838050638,121.0
10,80.5,301.0,13.911592676604096,152.0
10,58.5,302.5,11.283791670955125,100.0
10,79.01741293532338,332.55223880597015,22.623931952327283,402.0
10,147.0125855597262,381.9244866416428,75.93748677764857,4529.0
10,216.5,396.0,10.704744696916627,90.0
10,311.5,399.9220779220779,14.002817212590296,154.0
10,202.58008658008657,415.030303030303,17.14987856615383,231.0
10,154.7594643317023,519.5081122843162,70.31350618627006,3883.0
10,148.76966292134833,610.8595505617977,21.290215544369623,356.0
10,177.8190476190476,612.8603174603174,20.026743534373637,315.0
11,77.6697247706422,3.4128440366972477,11.780624362746345,109.0
11,103.5,3.425531914893617,10.940041919714261,94.0
11,224.55855855855856,3.4684684684684686,11.888212206450685,111.0
11,181.46012269938652,69.52760736196319,14.406180819073164,163.0
11,95.91596638655462,124.0,12.309163489997376,119.0
11,69.0,130.08403361344537,12.309163489997376,119.0
11,48.0,130.0,10.155412503859614,81.0
11,219.82119205298014,146.80794701986756,19.60913925979463,302.0
11,236.81272727272727,196.47454545454545,26.462837142006137,550.0
11,64.95833333333333,193.95833333333334,12.360774464742066,120.0
11,129.30538033395177,276.6337662337662,82.84178381784477,5390.0
11,223.0,224.0,12.412170838050638,121.0
11,222.5025641025641,267.66153846153844,22.283703068536735,390.0
11,59.041666666666664,269.0416666666667,12.360774464742066,120.0
11,30.75421686746988,285.92289156626504,22.98683125324351,415.0
11,70.46153846153847,289.53846153846155,13.493452297211721,143.0
11,197.47717842323652,357.5311203319502,17.517155313611116,241.0
11,139.96552411319252,400.18214428058985,79.93194627607316,5018.0
11,312.9017341040462,396.46242774566474,14.841510746523857,173.0
11,201.0,424.5846153846154,12.865501965161373,130.0
11,153.18031765805046,581.3294923699782,63.94037987175715,3211.0
12,210.5,129.0,13.911592676604096,152.0
12,147.85914577530176,221.00473537604458,117.10162209293988,10770.0
12,227.0,154.58461538461538,12.865501965161373,130.0
12,221.0568181818182,197.5,14.96964127403822,176.0
12,265.4166666666667,201.0,11.726460285670077,108.0
12,244.5,207.5,15.635280380893438,192.0
12,8.63914373088685,224.34556574923548,20.404639941160397,327.0
12,246.0159362549801,236.06374501992033,17.876888032555495,251.0
12,67.04166666666667,241.95833333333334,12.360774464742066,120.0
12,78.0,266.5,12.964089628857149,132.0
12,201.5,306.4329896907216,15.716503163191918,194.0
12,228.54263565891472,308.0387596899225,12.815923738491737,129.0
12,114.0,315.0,10.155412503859614,81.0
12,86.17438692098092,376.2316076294278,21.616635097022034,367.0
12,307.92814371257487,386.0,14.581872443920643,167.0
12,109.8538961038961,429.56493506493507,19.802974013476614,308.0
12,193.0,449.0,12.412170838050638,121.0
12,145.1290199081164,504.9739663093415,81.55613638284056,5224.0
12,137.92572944297083,597.3620689655172,30.984231743425763,754.0
12,175.16796875,601.4453125,25.532305945691693,512.0
13,156.37539691873457,97.8522874279666,104.04977582331972,8503.0
13,169.51954397394138,172.04967426710098,39.54160038408638,1228.0
13,29.448019801980198,167.18564356435644,22.680140565547774,404.0
13,232.0,162.0,12.412170838050638,121.0
13,216.5,185.93023255813952,14.798554040663838,172.0
13,134.5,197.0,10.704744696916627,90.0
13,120.5774647887324,208.5,13.446189622059965,142.0
13,76.53488372093024,213.92093023255813,16.545286401814263,215.0
13,239.7516339869281,217.21241830065358,19.738573927438622,306.0
13,268.0,215.0,10.155412503859614,81.0
13,149.0,227.5,12.964089628857149,132.0
13,195.7771797631862,250.59095801937568,34.39243429969688,929.0
13,86.0,240.5,15.054455784347004,178.0
13,164.03870967741935,244.46451612903226,14.048207338801282,155.0
13,253.0,254.0,10.155412503859614,81.0
13,232.9607843137255,260.4640522875817,13.957279475043833,153.0
13,114.4225352112676,279.5,13.446189622059965,142.0
13,102.95762711864407,324.95762711864404,12.257335203001883,118.0
13,84.43913043478261,348.10869565217394,17.112717355495807,230.0
13,210.91596638655463,350.0,12.309163489997376,119.0
13,70.0381679389313,366.5419847328244,12.914889870235298,131.0
13,301.962962962963,371.17283950617286,14.361922094451577,162.0
13,128.6289687137891,408.94646581691774,74.12171500668497,4315.0
13,65.36679536679537,408.18918918918916,18.159544104586082,259.0
13,152.45,487.5519736842105,62.21453380035002,3040.0
13,158.5604952166573,561.8368036015756,47.56623456817225,1777.0
13,164.11331444759207,608.6019830028329,29.98177977677484,706.0
14,123.93917274939173,8.37469586374696,32.35124272377035,822.0
14,208.10023866348448,3.136038186157518,23.09734550211416,419.0
14,179.45801526717557,23.9618320610687,12.914889870235298,131.0
14,190.2880658436214,93.51165980795611,30.46623751157884,729.0
14,48.48724489795919,117.71173469387755,22.34076770248023,392.0
14,89.5,139.5,11.283791670955125,100.0
14,124.5,144.37234042553192,15.471555655790098,188.0
14,213.8986013986014,169.58916083916083,26.986904594423443,572.0
14,169.6390041493776,165.52697095435684,17.517155313611116,241.0
14,136.4181818181818,184.84935064935064,22.140398025397776,385.0
14,226.60169491525423,205.614406779661,17.334489682638438,236.0
14,174.9404761904762,209.4404761904762,14.625465582862905,168.0
14,93.43956043956044,216.43956043956044,15.222667215103916,182.0
14,126.18460785684329,350.6316230952048,134.96282794525771,14306.0
14,185.5,271.5,11.283791670955125,100.0
14,217.5,277.9220779220779,14.002817212590296,154.0
14,291.5,361.0,15.054455784347004,178.0
14,42.5,387.0,19.347672370394786,294.0
14,152.75757575757575,485.24915824915826,19.44613444328572,297.0
14,158.9142857142857,542.2142857142857,16.351767622932517,210.0
14,160.54041013269,599.6457579412947,56.2720778695469,2487.0
15,211.890625,12.084375,20.185060176161283,320.0
15,51.5364238410596,41.89403973509934,13.86575534383214,151.0
15,210.5,68.0,13.81976597885342,150.0
15,188.10493827160494,122.03703703703704,14.361922094451577,162.0
15,109.95833333333333,128.04166666666666,12.360774464742066,120.0
15,157.0,127.0,10.155412503859614,81.0
15,123.36535008976661,209.3587971274686,119.09613145837153,11140.0
15,211.96385542168676,147.96385542168676,14.538148590038452,166.0
15,229.5,181.0,12.964089628857149,132.0
15,229.0,202.88018433179724,16.622063085174787,217.0
15,251.5,228.0,10.704744696916627,90.0
15,39.3801652892562,263.3801652892562,17.55346033766304,242.0
15,240.0,270.9159663865546,12.309163489997376,119.0
15,59.78125,293.26339285714283,16.88803298257901,224.0
15,201.08403361344537,290.0,12.309163489997376,119.0
15,167.0,307.9159663865546,12.309163489997376,119.0
15,23.407294832826747,337.58358662613983,20.466944330257718,329.0
15,65.07042253521126,338.98943661971833,19.015783725757565,284.0
15,282.5,358.9220779220779,14.002817212590296,154.0
15,84.91792065663475,406.015047879617,30.508000708034015,731.0
15,148.2911877394636,412.2183908045977,25.780439141949365,522.0
15,177.5,419.5,11.283791670955125,100.0
15,193.0,431.0,12.309163489997376,119.0
15,93.5,448.5,13.351162356249091,140.0
15,166.31952380952382,564.1330952380953,73.12732791431452,4200.0
16,121.58285090114691,88.00131075914801,107.96530939172274,9155.0
16,209.46153846153845,117.53846153846153,13.493452297211721,143.0
16,107.84641068447412,173.01502504173624,27.616489409343153,599.0
16,223.21978021978023,188.19230769230768,21.528102431092233,364.0
16,125.0,202.5,12.766152972845846,128.0
16,71.5,207.0,10.704744696916627,90.0
16,57.587044534412954,225.41295546558703,17.733870630789692,247.0
16,247.41538461538462,231.0,12.865501965161373,130.0
16,64.0,257.44,13.81976597885342,150.0
16,153.03973509933775,262.5298013245033,13.86575534383214,151.0
16,36.156565656565654,274.72222222222223,22.45446191105733,396.0
16,212.39642857142857,284.4642857142857,18.881394877652593,280.0
16,137.0,289.5846153846154,12.865501965161373,130.0
16,183.90173410404626,297.53757225433526,14.841510746523857,173.0
16,152.5,317.5,13.351162356249091,140.0
16,59.92123287671233,320.85616438356163,19.281751659604673,292.0
16,185.0,318.9159663865546,12.309163489997376,119.0
16,122.0,345.0,10.155412503859614,81.0
16,269.5,364.3723404255319,15.471555655790098,188.0
16,63.54016620498615,373.14542936288086,30.319613310508885,722.0
16,126.59375,391.0432692307692,23.014509567006368,416.0
16,189.82937685459942,495.79698318496537,101.4788718789187,8088.0
16,87.0,451.0,10.155412503859614,81.0
16,147.27431421446383,608.5685785536159,22.595775212167435,401.0
16,185.74594594594595,609.3837837837838,21.70480664627101,370.0
17,61.010471204188484,2.712041884816754,15.594510349620345,191.0
17,96.04545454545455,3.909090909090909,12.964089628857149,132.0
17,132.04532577903683,4.331444759206799,21.200319792199185,353.0
17,189.04166666666666,79.95833333333333,12.360774464742066,120.0
17,139.0,94.62621359223301,16.195287778099022,206.0
17,98.95762711864407,104.04237288135593,12.257335203001883,118.0
17,245.95762711864407,112.04237288135593,12.257335203001883,118.0
17,162.46099290780143,124.53900709219859,13.398760233979036,141.0
17,86.07361963190183,151.14110429447854,14.406180819073164,163.0
17,213.03240740740742,164.09259259259258,16.583719174624104,216.0
17,175.3942857142857,164.03428571428572,14.927053303604616,175.0
17,58.94092827004219,168.1054852320675,17.371176474327626,237.0
17,54.798804780876495,203.8605577689243,25.281737508665255,502.0
17,198.89506172839506,194.03703703703704,14.361922094451577,162.0
17,236.0,229.86335403726707,14.317526556719258,161.0
17,131.52980132450332,242.96026490066225,13.86575534383214,151.0
17,17.958333333333332,250.95833333333334,12.360774464742066,120.0
17,232.5,252.0,10.704744696916627,90.0
17,125.0,276.36486486486484,13.727325035155395,148.0
17,201.2046332046332,282.72972972972974,18.159544104586082,259.0
17,72.03614457831326,298.96385542168673,14.538148590038452,166.0
17,167.92638036809817,299.1411042944785,14.406180819073164,163.0
17,115.0,300.5,11.834540545406394,110.0
17,133.53846153846155,316.46153846153845,13.493452297211721,143.0
17,59.07939508506616,327.88657844990547,25.95272084319679,529.0
17,122.93052631578948,369.34315789473686,24.592453796829673,475.0
17,43.35168195718654,372.0611620795107,20.404639941160397,327.0
17,266.43684210526317,368.43684210526317,15.553633450087505,190.0
17,205.68178059536936,413.18715545755236,96.11777222032532,7256.0
17,135.85632183908046,445.5574712643678,14.884343478431232,174.0
17,79.0,445.5,10.704744696916627,90.0
17,165.13831631670197,568.286072047775,81.29813329173204,5191.0
18,140.4375,53.86363636363637,14.96964127403822,176.0
18,95.46099290780141,105.53900709219859,13.398760233979036,141.0
18,48.43258426966292,106.93258426966293,15.054455784347004,178.0
18,236.5,118.75,18.333991376950163,264.0
18,139.03973509933775,122.52980132450331,13.86575534383214,151.0
18,52.06143344709898,133.8976109215017,19.314740138231286,293.0
18,190.9431279620853,162.9431279620853,16.39065416446578,211.0
18,164.0,177.0,14.494292838262302,165.0
18,194.46099290780143,188.53900709219857,13.398760233979036,141.0
18,19.95762711864407,210.95762711864407,12.257335203001883,118.0
18,96.4225352112676,217.5,13.446189622059965,142.0
18,229.53900709219857,231.46099290780143,13.398760233979036,141.0
18,112.0,252.0,14.494292838262302,165.0
18,69.28790786948177,268.5508637236085,25.75573339679963,521.0
18,187.0,275.0,10.155412503859614,81.0
18,152.85889570552146,282.92638036809814,14.406180819073164,163.0
18,63.5,295.5,13.351162356249091,140.0
18,117.0,304.5846153846154,12.865501965161373,130.0
18,186.189220372507,334.3652546563376,87.8905246195984,6067.0
18,37.543243243243246,352.26216216216216,21.70480664627101,370.0
18,261.0,373.4153846153846,12.865501965161373,130.0
18,208.64324324324323,389.5891891891892,15.347615963921077,185.0
18,92.83333333333333,405.4269005847953,20.867389014906145,342.0
18,163.90182573521372,516.7787252651142,107.91812690967414,9147.0
18,205.61073825503357,553.0335570469799,13.773623058786647,149.0
19,148.6195652173913,12.471014492753623,18.746042631630413,276.0
19,25.578125,60.0,12.766152972845846,128.0
19,146.0,103.0,12.205286835384658,117.0
19,241.96033402922757,145.63883089770354,24.695783889727878,479.0
19,122.95833333333333,137.04166666666666,12.360774464742066,120.0
19,168.51129032258063,168.34354838709677,28.096414677602564,620.0
19,77.45454545454545,205.68552875695732,37.04797199880859,1078.0
19,209.17881773399014,269.4288998357964,88.05696353745762,6090.0
19,69.93333333333334,240.86060606060607,14.494292838262302,165.0
19,139.03614457831324,256.03614457831327,14.538148590038452,166.0
19,65.9618320610687,262.4580152671756,12.914889870235298,131.0
19,43.067669172932334,322.1127819548872,22.539356209735228,399.0
19,214.27444306930693,378.2495358910891,90.7205622621911,6464.0
19,91.73498233215548,385.79328621908127,26.844991754889815,566.0
19,166.27388797364085,498.6913097199341,78.63110853367101,4856.0
19,214.08771929824562,524.5964912280701,14.755472278097805,171.0
19,150.64255319148936,606.827659574468,24.462677409178383,470.0
19,182.545197740113,609.7316384180791,21.23032733700184,354.0
20,179.0,109.91596638655462,12.309163489997376,119.0
20,89.64432989690722,138.9295532646048,27.221781995965376,582.0
20,156.0,148.5,17.03815178355966,228.0
20,232.84025090084077,188.2027225410383,97.67488883382758,7493.0
20,156.26760563380282,173.77464788732394,19.015783725757565,284.0
20,65.37234042553192,202.5,15.471555655790098,188.0
20,126.66310160427807,237.475935828877,15.430353037616328,187.0
20,86.53203883495145,246.87184466019417,25.60699837034026,515.0
20,262.0891708673735,298.34416826003826,85.58590480249298,5753.0
20,29.97641509433962,291.9669811320755,16.42944866646031,212.0
20,59.0,294.0,16.46815177937675,213.0
20,158.5924369747899,298.61344537815125,17.407785949022028,238.0
20,105.0,296.5,10.704744696916627,90.0
20,143.0,310.0,10.155412503859614,81.0
20,89.76021798365123,330.7820163487738,21.616635097022034,367.0
20,185.64131147540985,396.8898360655738,76.32215220473915,4575.0
20,243.03351955307264,366.536312849162,15.09668435477122,179.0
20,68.5,375.5774647887324,13.446189622059965,142.0
20,257.9230769230769,383.5,12.865501965161373,130.0
20,226.40811965811966,468.61752136752136,24.410573670769317,468.0
20,164.12705272255835,572.0112359550562,76.76296381090515,4628.0
21,237.96421237899676,93.59768260486946,93.17160090931324,6818.0
21,95.45273631840796,69.49751243781094,22.623931952327283,402.0
21,136.43697478991598,131.5,17.407785949022028,238.0
21,144.95114006514657,175.74918566775244,19.77080019204319,307.0
21,66.03870967741935,170.53548387096774,14.048207338801282,155.0
21,259.47934283643394,209.60014496255135,72.59434189837965,4139.0
21,113.82663316582915,190.85929648241205,22.511093682995384,398.0
21,51.0,189.0,12.412170838050638,121.0
21,63.896341463414636,219.89634146341464,14.450303987687134,164.0
21,139.53768844221105,220.89949748743717,15.91774699517169,199.0
21,41.29450549450549,259.73846153846154,24.069150231250354,455.0
21,203.91150131694468,293.984021071115,85.15338635231574,5695.0
21,116.754,297.202,25.2313252202016,500.0
21,247.03088803088804,359.0135135135135,25.68147355921802,518.0
21,46.85889570552147,360.07361963190186,14.406180819073164,163.0
21,248.06516853932584,394.2337078651685,23.803184606416586,445.0
21,191.58391608391608,397.74825174825173,19.08262324195121,286.0
21,167.57206181861747,526.1060261171679,103.09088456262465,8347.0
22,100.04326923076923,4.975961538461538,16.273715780512877,208.0
22,179.7314814814815,3.3981481481481484,11.726460285670077,108.0
22,240.0657180303314,119.17038007863695,116.62223122913147,10682.0
22,125.46368715083798,100.03351955307262,15.09668435477122,179.0
22,59.1625,147.0375,14.27299292922217,160.0
22,144.66920152091254,164.2832699619772,25.879026267050612,526.0
22,181.45736434108528,155.96124031007753,12.815923738491737,129.0
22,58.92307692307692,191.5,12.865501965161373,130.0
22,147.5,195.93023255813952,14.798554040663838,172.0
22,39.89504373177842,210.99708454810497,20.897874625046462,343.0
22,160.2869918699187,247.58753387533875,68.54381022435761,3690.0
22,233.73567708333334,257.62890625,31.270560761786875,768.0
22,114.0,280.0840336134454,12.309163489997376,119.0
22,198.0,285.0,10.155412503859614,81.0
22,268.79830747531736,327.9929478138223,30.045412914740087,709.0
22,44.47019867549669,349.96026490066225,13.86575534383214,151.0
22,169.32370990237098,427.44993026499304,95.54646793969475,7170.0
22,278.0,384.0,12.205286835384658,117.0
22,249.0,394.0,14.494292838262302,165.0
22,186.2007299270073,518.2919708029198,18.677998695187732,274.0
22,161.94158075601374,586.7983963344788,47.149509489575756,1746.0
23,249.5240032546786,86.74979658258746,55.94303174622403,2458.0
23,99.0,69.08403361344538,12.309163489997376,119.0
23,66.39428571428572,123.96571428571428,14.927053303604616,175.0
23,128.56896551724137,129.0632183908046,14.884343478431232,174.0
23,181.705223880597,147.34514925373134,26.123866405607867,536.0
23,153.5,154.5,15.306079714651624,184.0
23,52.53439153439153,156.5978835978836,15.512648837479231,189.0
23,27.067484662576685,157.06748466257667,14.406180819073164,163.0
23,75.0,164.58461538461538,12.865501965161373,130.0
23,126.39110776186888,208.5987189148455,58.130695434745334,2654.0
23,227.89634146341464,203.89634146341464,14.450303987687134,164.0
23,259.9150579150579,213.52509652509653,18.159544104586082,259.0
23,236.15824915824916,243.27609427609428,19.44613444328572,297.0
23,209.04166666666666,245.95833333333334,12.360774464742066,120.0
23,129.5,264.5,13.351162356249091,140.0
23,271.45331695331697,279.95577395577396,32.19343084255579,814.0
23,210.5,291.5774647887324,13.446189622059965,142.0
23,181.73723127481855,339.1252909763111,96.42856628199391,7303.0
23,53.57746478873239,347.5,13.446189622059965,142.0
23,183.56,429.0,13.81976597885342,150.0
23,156.44594594594594,457.9009009009009,16.812470934731934,222.0
23,187.88709677419354,477.0443548387097,17.769732893161912,248.0
23,171.11264876833656,548.6772765015223,67.82488094444503,3613.0
23,150.41538461538462,610.1169230769231,20.342144725641095,325.0
23,177.18207282913164,611.8263305322129,21.320096563347295,357.0
24,205.1184210526316,3.442982456140351,17.03815178355966,228.0
24,177.0793650793651,94.74603174603175,20.026743534373637,315.0
24,60.542635658914726,94.96124031007751,12.815923738491737,129.0
24,23.958333333333332,115.95833333333333,12.360774464742066,120.0
24,75.04237288135593,117.95762711864407,12.257335203001883,118.0
24,234.5,120.0,10.704744696916627,90.0
24,154.5,123.0,14.884343478431232,174.0
24,116.78742599379757,163.87905272060897,67.20253466332667,3547.0
24,205.53900709219857,161.53900709219857,13.398760233979036,141.0
24,295.75555555555553,191.82666666666665,16.925687506432688,225.0
24,176.91596638655463,198.0,12.309163489997376,119.0
24,214.30517711171663,210.31062670299727,21.616635097022034,367.0
24,176.74953995157384,272.13046004842613,114.65687201119066,10325.0
24,203.5,316.5,11.283791670955125,100.0
24,218.10365853658536,337.8963414634146,14.450303987687134,164.0
24,52.0,340.07547169811323,14.228319915326999,159.0
24,206.03048780487805,362.0365853658537,14.450303987687134,164.0
24,225.0,388.92638036809814,14.406180819073164,163.0
24,181.4171913495757,445.44456611004654,68.19929660134002,3653.0
24,150.26827309236947,531.9895582329317,56.30600737390776,2490.0
24,147.33123689727464,607.1593291404612,24.64417299969047,477.0
