frame,x,y,diameter_px,area_px
6,175.83820784069695,88.78033602986932,45.23379210711176,1607.0
6,107.0,147.58461538461538,12.865501965161373,130.0
6,194.3235294117647,204.87556561085972,62.76466483150048,3094.0
6,111.5,264.5,11.283791670955125,100.0
6,202.56499356499356,436.0704633204633,62.906506062861936,3108.0
6,185.46041055718476,557.6862170087976,41.6737176049697,1364.0
6,171.2827118644068,603.8732203389831,43.33622420659609,1475.0
7,179.14370245139474,14.639898562975485,38.810338589372,1183.0
7,219.6090909090909,30.293939393939393,20.49802550887777,330.0
7,127.95762711864407,126.95762711864407,12.257335203001883,118.0
7,197.36959370904324,273.21572739187417,69.69511362473445,3815.0
7,201.51545283525934,440.1298038161784,68.83112919282627,3721.0
7,189.7782909930716,492.93533487297924,23.480049464818542,433.0
7,178.10702341137124,570.5610367892976,39.022999570807656,1196.0
7,170.91160220994476,612.7771639042357,26.29389801439097,543.0
8,174.6672996581846,121.11165970375997,57.900256659946535,2633.0
8,211.86788732394365,287.01408450704224,67.23094811029982,3550.0
8,225.9656652360515,346.6952789699571,29.83277462405867,699.0
8,195.1906461977865,457.19885755087466,59.71887444353913,2801.0
8,178.6606334841629,582.2796380090498,37.50906153094682,1105.0
8,171.0,616.0,16.39065416446578,211.0
9,215.5210843373494,3.1957831325301207,20.56004690782767,332.0
9,189.42484039466046,111.68049912942541,66.23883657762545,3446.0
9,199.706,288.1651111111111,75.6939756606048,4500.0
9,203.14490311710193,488.2156697556866,67.3350281710932,3561.0
9,177.3022062596203,593.8142637249872,49.81509683508437,1949.0
10,202.55008034279592,136.72228173540438,68.95126148259433,3734.0
10,191.83437146092865,326.8530577576444,67.06028684701994,3532.0
10,199.4022759601707,485.5482219061166,66.89870701100357,3515.0
10,176.25437693099897,599.9495365602471,35.16127981086358,971.0
11,183.47437582128777,19.855453350854138,31.127725479762553,761.0
11,195.70846297448662,155.39327940261356,63.970242275442516,3214.0
11,154.5,234.0,11.834540545406394,110.0
11,192.95179340028693,334.9190817790531,66.61261001793912,3485.0
11,192.99570815450645,487.43919885550787,51.67188137962113,2097.0
11,175.693536121673,599.677566539924,40.91833331560242,1315.0
12,180.6657333620504,188.0786129657549,76.88726296471582,4643.0
12,191.9538812785388,337.3799086757991,52.80525166089076,2190.0
12,192.80016863406408,494.3069139966273,67.30665866144084,3558.0
12,172.57396449704143,606.2021696252466,35.93139154501889,1014.0
13,204.76222596964587,17.709949409780776,27.47782833536798,593.0
13,207.676844783715,63.20101781170484,22.36924542940416,393.0
13,199.20416666666668,162.50625,49.443097858968265,1920.0
13,181.20307354555433,361.1018111964874,68.11523251824758,3644.0
13,192.8817451205511,507.19862227324916,47.09546991939515,1742.0
13,178.84583971413986,561.1510974987239,49.94272988269848,1959.0
13,174.27355623100303,613.3525835866261,20.466944330257718,329.0
14,160.94055201698515,3.464968152866242,24.488687706168772,471.0
14,193.91876347951114,224.25760843517853,72.8918968073944,4173.0
14,178.66141732283464,398.5990813648294,62.2963412437101,3048.0
14,196.08409090909092,443.6545454545454,23.66908109081279,440.0
14,182.3887492143306,554.5081709616593,63.650987669849144,3182.0
15,221.8092219020173,54.68472622478386,47.00075116543891,1735.0
15,189.58911508101372,97.22434565849605,55.35962052053407,2407.0
15,173.20982355746304,268.0917978063901,73.07507544039399,4194.0
15,197.92197125256675,311.9630390143737,24.901157769991823,487.0
15,181.46716101694915,401.03954802259886,60.04843370721655,2832.0
15,177.9857864813645,565.1225521162349,63.49075837184121,3166.0
16,219.22127071823203,102.78397790055249,67.89055274440832,3620.0
16,190.00616016427105,175.77207392197124,24.901157769991823,487.0
16,160.03225806451613,196.19892473118279,21.76338922689847,372.0
16,180.89339019189765,238.656107219007,64.65327080175867,3283.0
16,173.87058823529412,411.2553475935829,69.00663661786095,3740.0
16,177.87663107947805,552.5901542111507,46.33229837190774,1686.0
16,173.56031746031746,605.5095238095238,28.32209231647889,630.0
17,173.57947826086956,78.4191304347826,60.502592432999045,2875.0
17,188.46732215153267,268.12377096587625,66.3540680417877,3458.0
17,195.07010943912448,428.5677154582763,61.01600141606803,2924.0
17,188.21973094170403,513.0134529147982,44.581688273680136,1561.0
17,176.06825232678386,586.6266804550155,49.62303174452167,1934.0
18,193.6790316282702,104.53611870363139,57.10312140388432,2561.0
18,68.0,118.0,10.155412503859614,81.0
18,223.89901477832512,182.20935960591132,22.736210219877808,406.0
18,167.26823529411766,251.9035294117647,46.52426491681278,1700.0
18,200.6001357773252,348.05634758995245,61.24511163178486,2946.0
18,171.24896755162243,472.4678466076696,65.69841745926763,3390.0
18,175.19969627942294,589.1753986332574,40.94943809646488,1317.0
19,185.96450216450216,103.56709956709956,54.23267786434878,2310.0
19,181.4949733885275,160.7705499704317,46.40094902205299,1691.0
19,217.46821844225605,242.99373321396598,37.71218067772237,1117.0
19,183.84379397692092,298.77117928511115,67.25934955412544,3553.0
19,185.65140845070422,491.37030516431923,46.57896718722644,1704.0
19,171.82589285714286,538.21875,23.883285285767386,448.0
19,197.62004662004662,558.1538461538462,23.371344948277684,429.0
19,170.68985507246376,614.2202898550725,20.958712816717327,345.0
20,182.32142857142858,18.462053571428573,33.77606596515802,896.0
20,200.0182804912882,107.01485289917167,66.76534764470117,3501.0
20,173.5,305.5,11.283791670955125,100.0
20,204.21294363256786,355.19693806541403,60.49206932787849,2874.0
20,150.28353658536585,384.4735772357724,35.39587139793849,984.0
20,194.41089996414485,545.7450699175332,59.59081380772014,2789.0
20,169.47632311977716,616.0306406685237,21.37973331358283,359.0
21,192.6045751633987,4.150326797385621,19.738573927438622,306.0
21,190.71911228883735,210.535607817158,61.999275685732464,3019.0
21,149.3604938271605,268.25267489711933,39.33174350131485,1215.0
21,196.49113805970148,406.52098880597015,52.247732811215734,2144.0
21,191.54047322540472,569.1640722291407,63.950335555721225,3212.0
22,184.03668440212826,70.62475497059647,67.4295069998978,3571.0
22,162.97349823321554,128.86925795053003,37.96455142155909,1132.0
22,163.5359477124183,221.0392156862745,13.957279475043833,153.0
22,195.59030683403068,252.71652719665272,60.4288922147382,2868.0
22,207.18012893439516,420.1001137656428,57.94422041469386,2637.0
22,186.0264765784114,583.0851323828921,55.908881962751,2455.0
23,221.89318073438244,88.71387696709586,51.67188137962113,2097.0
23,142.57746478873239,186.5,13.446189622059965,142.0
23,203.95640877598152,261.8071593533487,66.41160879667503,3464.0
23,201.19529652351738,442.5579413769598,61.12024888899723,2934.0
23,191.50465949820787,566.5469534050179,42.14462201640385,1395.0
23,173.28899082568807,610.1391437308869,28.856518540128786,654.0
24,206.4331450094162,79.82627118644068,52.00346904791531,2124.0
24,137.0,144.63513513513513,13.727325035155395,148.0
24,246.39876352395672,295.7903142709943,49.71275446332612,1941.0
24,178.53220951234195,326.61529199277544,45.98750791035654,1661.0
24,211.2226148409894,449.63427561837455,65.75653194870159,3396.0
24,185.94614103275958,589.7684619655747,47.886369877743164,1801.0
25,130.5,123.4225352112676,13.446189622059965,142.0
25,217.70570107858242,148.47560349255264,49.789530963841806,1947.0
25,210.04598445595855,193.6321243523316,44.33826628400226,1544.0
25,236.27009523809525,285.3927619047619,57.81222885281108,2625.0
25,208.31255857544517,478.6143392689784,52.12574400874137,2134.0
25,185.60697455230914,530.4467483506127,36.754688911266925,1061.0
25,175.04611211573237,604.2983725135624,37.526030118800065,1106.0
26,193.79004975124377,42.73830845771144,50.588649763733336,2010.0
26,244.0,63.0,10.155412503859614,81.0
26,242.49132947976878,120.22899066251668,53.5118280019416,2249.0
26,200.486312849162,358.8821229050279,67.514424904252,3580.0
26,195.76243654822335,507.20236886632824,61.3385918871016,2955.0
26,174.6404958677686,612.1157024793389,24.824341676101277,484.0
27,231.04270235818993,217.10548119821541,63.20937977372457,3138.0
27,252.02165087956698,261.3775372124493,30.67448489476694,739.0
27,186.84733053389323,360.14547090581885,65.15351596151226,3334.0
27,209.37408861469433,524.7212563095906,47.64647005039088,1783.0
27,175.31267605633803,609.5366197183099,30.066594033278285,710.0
28,216.61801645734084,63.563014291901254,54.220937918791954,2309.0
28,283.86011904761904,136.23363095238096,29.25093116572581,672.0
28,222.2118544600939,180.79900234741785,65.872607117507,3408.0
28,191.0109310214851,382.83641160949867,58.11974287780691,2653.0
28,202.28551532033427,535.3955431754874,67.60865303790067,3590.0
28,172.4840182648402,613.162100456621,23.615226456547084,438.0
29,245.06413994169097,3.2915451895043732,20.897874625046462,343.0
29,181.71794871794873,62.12051282051282,38.59650589548412,1170.0
29,232.1120867768595,242.44111570247935,49.64868335220255,1936.0
29,195.37666567959727,381.40065146579803,65.57232604209374,3377.0
29,180.71831797235023,556.7076612903226,66.48825234069915,3472.0
30,235.49918875067604,78.15521903731747,48.520304185107044,1849.0
30,195.2468303210143,217.5797140544915,68.70152103362231,3707.0
30,186.7260990928123,384.7473831123517,60.407818494057345,2866.0
30,149.96119402985076,485.03880597014927,20.65272978291924,335.0
30,173.55150462962962,577.9788773148148,66.33487669849642,3456.0
31,204.6626768226333,68.04896626768226,59.24796557549334,2757.0
31,198.9310442678774,225.8839387060159,66.98429782901896,3524.0
31,171.6657754010695,343.94117647058823,21.821814538001895,374.0
31,172.5877253814147,437.6962552011096,60.59721814585394,2884.0
31,146.55913978494624,487.5,15.389040103942165,186.0
31,174.61712439418417,563.3933764135703,39.702273944726784,1238.0
31,155.51558752997602,608.3285371702638,23.04215463350949,417.0
31,182.46646341463415,610.439024390244,20.435815879801165,328.0
32,211.47994370161857,68.79732582688247,60.15435799788185,2842.0
32,175.1974358974359,163.38717948717948,22.283703068536735,390.0
32,197.81065088757396,314.47224570301495,67.22147829574334,3549.0
32,127.0876404494382,353.8921348314607,23.803184606416586,445.0
32,179.5783464566929,440.8295275590551,56.86851891536576,2540.0
32,172.63372549019607,572.086274509804,40.29119531035698,1275.0
32,178.88050314465409,616.069182389937,14.228319915326999,159.0
33,225.49982917663135,171.5876323881107,61.047294349871244,2927.0
33,128.94927536231884,245.91787439613526,22.959119571977435,414.0
33,181.12814798306218,292.1225763316247,75.58456083901444,4487.0
33,177.03266387111012,486.01699404105057,75.95425187041883,4531.0
33,169.2640099626401,609.3312577833126,31.975167777860612,803.0
34,192.6244616709733,28.36606373815676,38.44777121547521,1161.0
34,264.713963963964,44.799549549549546,23.77642441290137,444.0
34,156.86274509803923,111.36029411764706,22.792141940852034,408.0
34,191.48443843031123,158.72205683355887,68.59023339948936,3695.0
34,177.44898400345872,318.6469952442715,76.74637537985011,4626.0
34,182.6333572969087,527.8943206326384,59.51598452057416,2782.0
34,169.4353518821604,612.2733224222586,27.891743614073043,611.0
35,226.09007352941177,7.682904411764706,37.219411933450225,1088.0
35,201.63179190751444,126.47369942196532,66.373253836042,3460.0
35,127.42364532019704,225.1822660098522,35.949104827605794,1015.0
35,171.0862030159802,402.37024532973214,75.21305270535379,4443.0
35,176.1873285108506,556.7084060863058,71.44520512143042,4009.0
36,162.24004085801838,114.77936670071502,35.30582833323309,979.0
36,193.71196868008948,234.3791946308725,47.71322988424144,1788.0
36,188.00964187327824,288.3034894398531,52.66038101298911,2178.0
36,193.3181818181818,406.8050576184379,63.06821971288431,3124.0
36,168.93390514631685,574.6700302724521,50.23505526686611,1982.0
36,182.31670281995662,606.1084598698482,24.22732816723524,461.0
37,145.22395833333334,3.7552083333333335,22.111625566165472,384.0
37,204.83757461514296,79.25636192271442,63.66098861070273,3183.0
37,175.53365906623236,235.68213897937025,68.48806087782263,3684.0
37,190.24869109947645,442.73934181002244,58.34931484277965,2674.0
37,172.70056899004268,565.5199146514937,42.31045733500926,1406.0
37,154.4217391304348,613.1391304347826,17.112717355495807,230.0
37,181.53811659192826,612.4663677130045,16.85029431422316,223.0
38,180.60402684563758,31.20038350910834,36.44158126589425,1043.0
38,217.67,53.492,25.2313252202016,500.0
38,177.5423076923077,67.56923076923077,18.19456736586892,260.0
38,196.0545256270447,272.8421483097056,68.33917361285968,3668.0
38,182.42651673640168,433.836820083682,69.77727437401995,3824.0
38,168.04559270516717,588.4812563323202,50.1335702030806,1974.0
39,154.80401059402195,117.32727960650776,58.01010357459324,2643.0
39,200.0057454754381,255.1490950876185,66.57437085863525,3481.0
39,181.74524831391784,439.6517473942367,64.44615888418875,3262.0
39,170.3948598130841,572.661214953271,40.43314946229083,1284.0
39,180.3072625698324,615.586592178771,15.09668435477122,179.0
40,162.35637779941578,14.747809152872444,36.16098743733379,1027.0
40,194.70251787379547,92.312713708424,64.00009074534987,3217.0
40,206.34248642124322,278.86662643331323,64.95780054198518,3314.0
40,177.77088791848618,455.76302765647745,66.13303135472684,3435.0
40,167.7232558139535,581.1899224806201,40.527509332654034,1290.0
41,179.05515463917527,133.29278350515463,49.699946848927475,1940.0
41,238.15679124886051,155.87329079307202,37.37303547444967,1097.0
41,181.4340302811824,320.96395097332373,72.78701632601114,4161.0
41,176.78084267959989,471.168839042134,64.81062612011476,3299.0
41,165.81313131313132,559.1167227833895,47.63310685561105,1782.0
42,183.8199152542373,7.247881355932203,24.514670406003766,472.0
42,187.95455820476857,159.3820476858345,67.37283560145627,3565.0
42,175.56912585244885,297.2213267203968,64.0895527470401,3226.0
42,184.3265306122449,399.1707317073171,50.57606395690497,2009.0
42,168.07323232323233,559.7506313131313,63.51080914081473,3168.0
43,165.7322695035461,5.455673758865248,26.797520467958073,564.0
43,186.58591282375238,122.95799115603285,63.49075837184121,3166.0
43,213.5860465116279,213.9874418604651,52.320789569544914,2150.0
43,181.73390916689885,401.29451100585123,67.5992361351406,3589.0
43,170.37099934683215,546.0770738079686,44.1512145131879,1531.0
43,164.81037414965985,601.4744897959183,38.69534474078957,1176.0
44,202.49316770186334,40.45962732919255,32.01496265048276,805.0
44,168.40441176470588,34.294117647058826,22.792141940852034,408.0
44,143.54545454545453,199.54545454545453,11.227230955528665,99.0
44,197.35494505494506,263.6695054945055,68.07783738365954,3640.0
44,157.86772106398274,417.2983465132998,59.51598452057416,2782.0
44,158.3114316239316,484.93589743589746,48.821147341538634,1872.0
44,166.829718875502,577.526907630522,39.81435963562993,1245.0
44,178.00675675675674,616.5135135135135,13.727325035155395,148.0
45,215.92844925883693,110.31556442417332,66.83206059168721,3508.0
45,189.07949280663252,299.1728846622775,72.26033056220338,4101.0
45,109.56460674157303,387.67837078651684,30.10891156869401,712.0
45,183.62829736211032,456.48201438848923,60.96381083136077,2919.0
45,167.5596051632498,579.8724373576309,40.94943809646488,1317.0
46,195.56813020439063,108.73996971990915,57.99912824508917,2642.0
46,150.92894990366088,314.129816955684,72.708256682033,4152.0
46,192.13468453743053,475.67146126185025,62.40865138219911,3059.0
46,165.75574272588054,587.6745788667688,40.77806819142028,1306.0
47,209.1896125309151,168.08985985160757,55.57768558987955,2426.0
47,113.16069221260815,232.1025957972806,32.09440436728413,809.0
47,193.0170025188917,300.5727329974811,63.59094899495428,3176.0
47,186.5777913361806,489.3758389261745,45.68193968978257,1639.0
47,171.7895490336435,552.4058697208303,42.17482239435066,1397.0
47,168.7215909090909,611.3996212121212,25.928179257714298,528.0
48,224.2788671023965,24.224400871459697,24.17471718621419,459.0
48,195.8205317577548,48.72156573116691,41.520673688795206,1354.0
48,178.08766313715833,136.04998768776164,71.90706356937054,4061.0
48,192.26115384615386,347.7773076923077,57.53627391751592,2600.0
48,185.27458158995816,415.6019874476987,49.339983882583816,1912.0
48,176.51166077738515,537.4554770318022,60.027226419354996,2830.0
48,169.62291666666667,612.6645833333333,24.721548929484133,480.0
49,216.02366863905326,3.6863905325443787,20.7449985808745,338.0
49,96.55007473841555,79.8221225710015,29.185565874723483,669.0
49,205.89034564958283,192.09773539928486,46.2222452512381,1678.0
49,159.96,233.7128205128205,35.233628199729644,975.0
49,207.07163561076604,261.2674948240166,55.451541913056104,2415.0
49,200.14627175889842,381.01376981034036,70.00499273398749,3849.0
49,176.82281320089714,549.1214354373598,63.037930003438746,3121.0
49,160.5,617.5,11.170383851240114,98.0
50,104.5,2.0,7.978845608028654,50.0
50,159.80940594059405,20.581683168316832,22.680140565547774,404.0
50,180.45042492917847,57.68980169971671,51.929965874715094,2118.0
50,207.8936952219395,192.9148996324569,67.1077362882125,3537.0
50,165.28075396825398,401.0327380952381,62.050595349916925,3024.0
50,171.19493908153703,568.5104654795376,63.84073764217685,3201.0
51,187.32550860719874,25.994261867501304,49.404455338130255,1917.0
51,215.09725882973115,257.1589351607802,69.50302750762162,3794.0
51,169.0,330.5,10.704744696916627,90.0
51,195.60044028618603,402.53824986241057,48.098609676203644,1817.0
51,201.78327759197325,450.98060200668897,43.62903986313552,1495.0
51,214.2863247863248,495.5106837606838,24.410573670769317,468.0
51,174.16129032258064,551.590570719603,45.30410738678208,1612.0
51,167.8658536585366,602.9378048780488,45.69587348290507,1640.0
52,199.9893946089262,112.08484312859036,53.678124871642765,2263.0
52,209.3863920099875,227.02933832709112,45.16336735304101,1602.0
52,198.87388987566607,284.41503848431023,46.37350095752627,1689.0
52,189.0,315.0,10.155412503859614,81.0
52,244.7996289424861,373.4823747680891,26.196872229566885,539.0
52,175.6691823899371,418.53364779874215,63.630981072570435,3180.0
52,170.7586084487043,579.0915867944622,59.8891959999377,2817.0
53,193.66130500758726,100.12564491654021,64.77132312916235,3295.0
53,191.08112582781456,231.1341059602649,27.73151068766428,604.0
53,211.29648930334614,275.43307734503566,68.1339223889569,3646.0
53,174.00445434298442,440.0556792873051,67.62748290960343,3592.0
53,173.904214559387,560.382503192848,44.653030435293694,1566.0
53,166.51699882766707,608.3446658851113,32.9556267071208,853.0
54,191.32579185520362,55.9027149321267,23.722813466638858,442.0
54,248.04647160068848,139.43717728055077,47.108985623481516,1743.0
54,187.92565597667638,158.01311953352769,41.795749250092925,1372.0
54,187.36946967477292,305.21916202754176,65.9209114483493,3413.0
54,188.3909802459933,432.0540439806187,58.447426791300586,2683.0
54,174.92525570416996,548.5177025963808,40.22794378735249,1271.0
54,166.96542056074767,604.5785046728972,36.910246719124274,1070.0
55,211.22,13.941538461538462,28.76813695875796,650.0
55,262.7083333333333,16.379166666666666,17.480774889473267,240.0
55,165.5,20.56810035842294,26.654599339742866,558.0
55,185.56387147335423,140.81112852664577,57.00269570962531,2552.0
55,184.27477477477478,250.47886347886347,60.618226022423976,2886.0
55,184.0284090909091,422.9213286713287,53.973809188846886,2288.0
55,197.89685534591194,460.3761006289308,31.815490536285218,795.0
55,171.16407867494823,546.878364389234,49.597366869908875,1932.0
55,153.47948717948717,608.2307692307693,22.283703068536735,390.0
55,180.41836734693877,608.3010204081633,22.34076770248023,392.0
56,139.86713286713288,7.194055944055944,26.986904594423443,572.0
56,175.1870002579314,90.53907660562291,70.25916107482514,3877.0
56,177.32763119744854,245.19976804870976,66.2676632286938,3449.0
56,179.03776360961257,377.99705738106917,50.952285834052596,2039.0
56,179.15758176412288,513.9033696729435,50.689223719401724,2018.0
56,167.02664298401422,578.263469508585,46.37350095752627,1689.0
57,162.9821171041246,94.92241130660513,66.44036048665606,3467.0
57,205.21269296740994,211.05060034305316,54.49031673905373,2332.0
57,144.0,274.0,10.155412503859614,81.0
57,174.9758478931141,377.77029804727647,86.21584809165819,5838.0
57,179.5539383561644,560.5094178082192,38.563503319209346,1168.0
57,167.68932874354562,602.5120481927711,38.46432569254606,1162.0
58,198.3642105263158,43.869473684210526,42.59537945889914,1425.0
58,185.93883878241263,185.7457722660654,67.21200714694032,3548.0
58,145.1040076335878,250.86832061068702,36.52882482208332,1048.0
58,178.47884866986482,439.2921936327955,54.03275188325807,2293.0
58,177.31888798037613,562.443172526574,39.46101827387509,1223.0
58,167.59731543624162,608.6818791946308,30.798757455905527,745.0
59,191.63774647887323,30.527887323943663,47.53945931439391,1775.0
59,141.5038084874864,108.96735582154515,34.20682887394876,919.0
59,134.95833333333334,189.04166666666666,12.360774464742066,120.0
59,79.0,279.0,10.155412503859614,81.0
59,187.77358490566039,312.0034067085954,69.7042473792622,3816.0
59,178.28787878787878,433.9098484848485,57.97717135304921,2640.0
59,180.03604587657017,525.7056253413435,48.283554202337704,1831.0
59,168.70628683693516,606.0157170923379,36.00219238519226,1018.0
